0.01	3.2469865990917525e-6
0.51	0.005621438349589574
1.01	0.014414574235290547
1.51	0.02068352005999181
2.01	0.023204583327103394
2.51	0.022673971328987946
4	0.013741196183837144
6	0.004323718882070445
9	0.0004937341614623211
12	0.000044067653370187404
15	3.4439824084879466e-6
18	2.4763440021633415e-7
