0.01	-0.00008358452169286018
0.51	-0.14372215199484767
1.01	-0.257341828262588
1.51	-0.35611616525020023
2.01	-0.40796360132412146
2.51	-0.41823105366269664
4	-0.3290830010819517
6	-0.10719369186592775
9	-0.014859588517311399
12	-0.0016829121065156038
15	-0.00014150234504027646
18	-0.00001195497872334002
