0.01	3.2514929921690272e-6
0.51	0.005628235390573195
1.01	0.014416057843211321
1.51	0.02068436953339603
2.01	0.023207462852159556
2.51	0.022674667973383165
4	0.013742125720920048
6	0.0043225187216427395
9	0.0004930093770718123
12	0.00004392792928452527
15	3.424366955889145e-6
18	2.453506035961023e-7
