# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.645046229023e-10       7.586006462313e-15       2.382561871179e-13       0.000000000000e+00       9.046338875697e-11       9.751314200648e-12      -8.351242873166e-15 
   41       1.668978694830e-10       8.234293962921e-15       2.286722626690e-13       0.000000000000e+00       8.598777931897e-11       9.311591183642e-12      -6.389558482864e-15 
   42       1.693007837123e-10       8.921239578920e-15       2.180548494471e-13       0.000000000000e+00       8.180192050184e-11       8.896429813430e-12      -5.644106400495e-15 
   43       1.717225137538e-10       9.646379549753e-15       2.062926213149e-13       0.000000000000e+00       7.789473302410e-11       8.506508640852e-12      -5.882707424756e-15 
   44       1.741701549049e-10       1.040892638957e-14       1.932520628909e-13       0.000000000000e+00       7.423783283738e-11       8.141177682779e-12      -6.802860730036e-15 
   45       1.766484089748e-10       1.120805238951e-14       1.787876057731e-13       0.000000000000e+00       7.079567617640e-11       7.798902096540e-12      -8.072935776782e-15 
   46       1.791590522389e-10       1.204388706618e-14       1.627792985677e-13       0.000000000000e+00       6.756285818029e-11       7.479020481832e-12      -9.481084739753e-15 
   47       1.817008671931e-10       1.291678479876e-14       1.451037656005e-13       0.000000000000e+00       6.453562146223e-11       7.180317988007e-12      -1.082316022785e-14 
   48       1.842694527636e-10       1.382704578385e-14       1.256226481261e-13       0.000000000000e+00       6.170060574899e-11       6.900434139695e-12      -1.185902978890e-14 
   49       1.868569602397e-10       1.477491401787e-14       1.041817292868e-13       0.000000000000e+00       5.903413372987e-11       6.635780768099e-12      -1.231068844964e-14 
   50       1.894553074461e-10       1.576058617778e-14       8.065349326439e-14       0.000000000000e+00       5.650934394159e-11       6.382582296711e-12      -1.195046032012e-14 
   51       1.920674624293e-10       1.678424578608e-14       5.508045175755e-14       0.000000000000e+00       5.412152877650e-11       6.140519889323e-12      -1.089820682739e-14 
   52       1.946987661439e-10       1.784603483192e-14       2.756920929433e-14       0.000000000000e+00       5.186843973642e-11       5.909934604000e-12      -9.401529706878e-15 
   53       1.973536239031e-10       1.894604221421e-14      -1.748429501738e-15       0.000000000000e+00       4.974270481718e-11       5.690762934132e-12      -7.755029114311e-15 
   54       2.000354049928e-10       2.008430223692e-14      -3.271429099061e-14       0.000000000000e+00       4.773148362986e-11       5.482507556405e-12      -6.302655651109e-15 
   55       2.027464848446e-10       2.126081020269e-14      -6.518232583126e-14       0.000000000000e+00       4.582038621943e-11       5.284467349648e-12      -5.357166478337e-15 
   56       2.054886137943e-10       2.247557717759e-14      -9.914796487528e-14       0.000000000000e+00       4.400715962658e-11       5.096561379694e-12      -4.929674433556e-15 
   57       2.082624640980e-10       2.372858619542e-14      -1.346488505973e-13       0.000000000000e+00       4.229079727945e-11       4.918658372819e-12      -4.937032865737e-15 
   58       2.110674026331e-10       2.501977553090e-14      -1.717283584816e-13       0.000000000000e+00       4.066739831665e-11       4.750316645273e-12      -5.277986553236e-15 
   59       2.139013960672e-10       2.634903786109e-14      -2.104359733830e-13       0.000000000000e+00       3.912998882663e-11       4.590764952717e-12      -5.832294018357e-15 
   60       2.167609160267e-10       2.771621942684e-14      -2.508276658878e-13       0.000000000000e+00       3.766834308692e-11       4.438883339648e-12      -6.459849841906e-15 
   61       2.196424282990e-10       2.912106328443e-14      -2.929544252263e-13       0.000000000000e+00       3.627182363778e-11       4.293506533514e-12      -7.029631531660e-15 
   62       2.225474655855e-10       3.056302607302e-14      -3.368239988095e-13       0.000000000000e+00       3.493905084960e-11       4.154457030082e-12      -7.516118332469e-15 
   63       2.254785302846e-10       3.204141844350e-14      -3.824311934964e-13       0.000000000000e+00       3.367009645728e-11       4.021710967458e-12      -7.923055678001e-15 
   64       2.284375672454e-10       3.355545477806e-14      -4.297689617893e-13       0.000000000000e+00       3.246357491767e-11       3.895087303694e-12      -8.255607654853e-15 
   65       2.314259191968e-10       3.510425057770e-14      -4.788284024104e-13       0.000000000000e+00       3.131656043424e-11       3.774238900320e-12      -8.520425627659e-15 
   66       2.344442821767e-10       3.668681984963e-14      -5.295987608800e-13       0.000000000000e+00       3.022450398167e-11       3.658643605870e-12      -8.725716864182e-15 
   67       2.374926609603e-10       3.830207249475e-14      -5.820674300931e-13       0.000000000000e+00       2.918115033054e-11       3.547595339413e-12      -8.881313160420e-15 
   68       2.405708360984e-10       3.994893232563e-14      -6.362198982400e-13       0.000000000000e+00       2.818020885884e-11       3.440402180588e-12      -8.997649244433e-15 
   69       2.436799745491e-10       4.162672472917e-14      -6.920395790232e-13       0.000000000000e+00       2.722094459321e-11       3.337047180072e-12      -9.082304214966e-15 
   70       2.468212668328e-10       4.333486322224e-14      -7.495079479167e-13       0.000000000000e+00       2.630357620456e-11       3.237646043987e-12      -9.142879368429e-15 
