# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1913       7.522926658088e-02       7.065503953196e-04      -1.666252757619e-05       7.006682970745e-04       9.884382446470e-04       8.087115725824e-06       1.235485691530e-07 
 1914       7.532536546000e-02       7.077074786270e-04      -1.761956528963e-05       7.014217119021e-04       9.874111552854e-04       8.169534864314e-06       1.285075988947e-07 
 1915       7.542132067549e-02       7.088590786430e-04      -1.856273778624e-05       7.021755732746e-04       9.863852198546e-04       8.251535553212e-06       1.331441965791e-07 
 1916       7.551711598205e-02       7.100047847795e-04      -1.949108892620e-05       7.029298825665e-04       9.853604372792e-04       8.333058881799e-06       1.374619171842e-07 
 1917       7.561273506861e-02       7.111441847968e-04      -2.040365872644e-05       7.036846411574e-04       9.843368064453e-04       8.414045698543e-06       1.414643337617e-07 
 1918       7.570816155823e-02       7.122768648025e-04      -2.129948335565e-05       7.044398504327e-04       9.833143262001e-04       8.494436610787e-06       1.451550374617e-07 
 1919       7.580337900804e-02       7.134024092486e-04      -2.217759512942e-05       7.051955117828e-04       9.822929953521e-04       8.574171984436e-06       1.485376375579e-07 
 1920       7.589837090911e-02       7.145204009299e-04      -2.303702250520e-05       7.059516266040e-04       9.812728126709e-04       8.653191943646e-06       1.516157614725e-07 
 1921       7.599312068641e-02       7.156304209815e-04      -2.387679007744e-05       7.067081962975e-04       9.802537768869e-04       8.731436370516e-06       1.543930548014e-07 
 1922       7.608761169870e-02       7.167320488769e-04      -2.469591857258e-05       7.074652222704e-04       9.792358866918e-04       8.808844904769e-06       1.568731813389e-07 
 1923       7.618182723847e-02       7.178248624257e-04      -2.549342484415e-05       7.082227059348e-04       9.782191407380e-04       8.885356943450e-06       1.590598231028e-07 
 1924       7.627575053180e-02       7.189084377717e-04      -2.626832186781e-05       7.089806487087e-04       9.772035376388e-04       8.960911640604e-06       1.609566803594e-07 
 1925       7.636936473835e-02       7.199823493907e-04      -2.701961873638e-05       7.097390520152e-04       9.761890759680e-04       9.035447906973e-06       1.625674716486e-07 
 1926       7.646265295122e-02       7.210461700880e-04      -2.774632065494e-05       7.104979172831e-04       9.751757542605e-04       9.108904409679e-06       1.638959338087e-07 
 1927       7.655559819689e-02       7.220994709971e-04      -2.844742893587e-05       7.112572459464e-04       9.741635710114e-04       9.181219571916e-06       1.649458220013e-07 
 1928       7.664818343511e-02       7.231418215767e-04      -2.912194099388e-05       7.120170394448e-04       9.731525246767e-04       9.252331572636e-06       1.657209097369e-07 
 1929       7.674039155885e-02       7.241727896091e-04      -2.976885034111e-05       7.127772992235e-04       9.721426136725e-04       9.322178346239e-06       1.662249888990e-07 
 1930       7.683220539420e-02       7.251919411979e-04      -3.038714658214e-05       7.135380267330e-04       9.711338363755e-04       9.390697582260e-06       1.664618697697e-07 
 1931       7.692360770028e-02       7.261988407660e-04      -3.097581540907e-05       7.142992234294e-04       9.701261911228e-04       9.457826725057e-06       1.664353810545e-07 
 1932       7.701458116915e-02       7.271930510532e-04      -3.153383859659e-05       7.150608907743e-04       9.691196762116e-04       9.523502973503e-06       1.661493699075e-07 
 1933       7.710510842575e-02       7.281741331144e-04      -3.206019399700e-05       7.158230302348e-04       9.681142898992e-04       9.587663280670e-06       1.656077019559e-07 
 1934       7.719517202778e-02       7.291416463172e-04      -3.255385553529e-05       7.165856432836e-04       9.671100304032e-04       9.650244353520e-06       1.648142613254e-07 
 1935       7.728475446565e-02       7.300951483402e-04      -3.301379320418e-05       7.173487313988e-04       9.661068959011e-04       9.711182652592e-06       1.637729506652e-07 
 1936       7.737383816237e-02       7.310341951703e-04      -3.343897305919e-05       7.181122960641e-04       9.651048845304e-04       9.770414391693e-06       1.624876911727e-07 
 1937       7.746240547347e-02       7.319583411010e-04      -3.382835721371e-05       7.188763387686e-04       9.641039943886e-04       9.827875537581e-06       1.609624226187e-07 
 1938       7.755043868695e-02       7.328671387300e-04      -3.418090383399e-05       7.196408610072e-04       9.631042235329e-04       9.883501809662e-06       1.592011033724e-07 
 1939       7.763792002311e-02       7.337601389574e-04      -3.449556713429e-05       7.204058642802e-04       9.621055699801e-04       9.937228679669e-06       1.572077104264e-07 
 1940       7.772483163458e-02       7.346368909832e-04      -3.477129737185e-05       7.211713500933e-04       9.611080317071e-04       9.988991371357e-06       1.549862394213e-07 
 1941       7.781115560613e-02       7.354969423055e-04      -3.500704084200e-05       7.219373199582e-04       9.601116066499e-04       1.003872486019e-05       1.525407046714e-07 
 1942       7.789687395466e-02       7.363398387182e-04      -3.520173987319e-05       7.227037753916e-04       9.591162927045e-04       1.008636387302e-05       1.498751391891e-07 
 1943       7.798196862906e-02       7.371651243089e-04      -3.535433282205e-05       7.234707179163e-04       9.581220877260e-04       1.013184288780e-05       1.469935947100e-07 
