# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  133       5.249086872512e-10       1.458838424270e-13      -5.695285562148e-12       0.000000000000e+00       4.320234415526e-12       8.619304082612e-13      -5.092650579814e-15 
  134       5.297050537798e-10       1.463110675460e-13      -5.747278221714e-12       0.000000000000e+00       4.228111574545e-12       8.484067414487e-13      -5.022898577410e-15 
  135       5.344975386444e-10       1.466741744750e-13      -5.796944067702e-12       0.000000000000e+00       4.138577782338e-12       8.351893057473e-13      -4.954926058944e-15 
  136       5.392849944935e-10       1.469728930175e-13      -5.844219932111e-12       0.000000000000e+00       4.051579719297e-12       8.222718274093e-13      -4.888525690354e-15 
  137       5.440662087500e-10       1.472070259748e-13      -5.889043433680e-12       0.000000000000e+00       3.967050673735e-12       8.096462193888e-13      -4.823469862859e-15 
  138       5.488399020674e-10       1.473764508093e-13      -5.931353015639e-12       0.000000000000e+00       3.884910216475e-12       7.973025363237e-13      -4.759510256472e-15 
  139       5.536047267857e-10       1.474811213077e-13      -5.971087983455e-12       0.000000000000e+00       3.805063875451e-12       7.852289295188e-13      -4.696377403521e-15 
  140       5.583592653876e-10       1.475210692437e-13      -6.008188542591e-12       0.000000000000e+00       3.727402810296e-12       7.734116019279e-13      -4.633780252161e-15 
  141       5.631020289543e-10       1.474964060420e-13      -6.042595836247e-12       0.000000000000e+00       3.651803486939e-12       7.618347631362e-13      -4.571405729897e-15 
  142       5.678314556216e-10       1.474073244404e-13      -6.074251983118e-12       0.000000000000e+00       3.578127352198e-12       7.504805843430e-13      -4.508918307099e-15 
  143       5.725459090357e-10       1.472541001537e-13      -6.103100115138e-12       0.000000000000e+00       3.506220508376e-12       7.393291533440e-13      -4.445959560517e-15 
  144       5.772438057780e-10       1.470371056709e-13      -6.129084768891e-12       0.000000000000e+00       3.435945780295e-12       7.283629249216e-13      -4.382225051614e-15 
  145       5.819240150553e-10       1.467568496688e-13      -6.152153023610e-12       0.000000000000e+00       3.367283166378e-12       7.175806615393e-13      -4.317704425059e-15 
  146       5.865854956621e-10       1.464139446638e-13      -6.172253547654e-12       0.000000000000e+00       3.300238718220e-12       7.069847878346e-13      -4.252464261191e-15 
  147       5.912271697544e-10       1.460090969439e-13      -6.189336294353e-12       0.000000000000e+00       3.234812899384e-12       6.965769996107e-13      -4.186572894476e-15 
  148       5.958479220472e-10       1.455431083018e-13      -6.203352541797e-12       0.000000000000e+00       3.171000446164e-12       6.863582446546e-13      -4.120100421364e-15 
  149       6.004465990115e-10       1.450168777673e-13      -6.214254932615e-12       0.000000000000e+00       3.108790228336e-12       6.763287035550e-13      -4.053118708145e-15 
  150       6.050220080715e-10       1.444314033409e-13      -6.221997513761e-12       0.000000000000e+00       3.048165109919e-12       6.664877705206e-13      -3.985701398803e-15 
  151       6.095729168020e-10       1.437877837261e-13      -6.226535776295e-12       0.000000000000e+00       2.989101809934e-12       6.568340341983e-13      -3.917923922871e-15 
  152       6.140980521254e-10       1.430872200624e-13      -6.227826695166e-12       0.000000000000e+00       2.931570763158e-12       6.473652584914e-13      -3.849863503286e-15 
  153       6.185960995091e-10       1.423310176585e-13      -6.225828768996e-12       0.000000000000e+00       2.875535980885e-12       6.380783633774e-13      -3.781599164246e-15 
  154       6.230657021622e-10       1.415205877247e-13      -6.220502059863e-12       0.000000000000e+00       2.820954911679e-12       6.289694057268e-13      -3.713211739064e-15 
  155       6.275054602334e-10       1.406574491061e-13      -6.211808233083e-12       0.000000000000e+00       2.767778302137e-12       6.200335601206e-13      -3.644783878022e-15 
  156       6.319139300077e-10       1.397432300153e-13      -6.199710596994e-12       0.000000000000e+00       2.715950057645e-12       6.112650996689e-13      -3.576400056230e-15 
  157       6.362896231038e-10       1.387796697655e-13      -6.184174142739e-12       0.000000000000e+00       2.665407103132e-12       6.026573768287e-13      -3.508146581477e-15 
  158       6.406310056711e-10       1.377686205030e-13      -6.165165584049e-12       0.000000000000e+00       2.616079243833e-12       5.942028042224e-13      -3.440111602089e-15 
  159       6.449364975872e-10       1.367120489406e-13      -6.142653397024e-12       0.000000000000e+00       2.567889026041e-12       5.858928354559e-13      -3.372385114781e-15 
  160       6.492044716549e-10       1.356120380900e-13      -6.116607859919e-12       0.000000000000e+00       2.520751597870e-12       5.777179459364e-13      -3.305058972518e-15 
  161       6.534333651512e-10       1.344707437862e-13      -6.087001016865e-12       0.000000000000e+00       2.474591990517e-12       5.696698161607e-13      -3.238214124962e-15 
  162       6.576220272454e-10       1.332902563019e-13      -6.053806481911e-12       0.000000000000e+00       2.429398971770e-12       5.617481388210e-13      -3.171881055316e-15 
  163       6.617694009130e-10       1.320727297499e-13      -6.016999693604e-12       0.000000000000e+00       2.385175710968e-12       5.539543798123e-13      -3.106075843529e-15 
  164       6.658744130634e-10       1.308204277042e-13      -5.976558028611e-12       0.000000000000e+00       2.341922728198e-12       5.462896209273e-13      -3.040812568551e-15 
  165       6.699359742539e-10       1.295357247248e-13      -5.932460841149e-12       0.000000000000e+00       2.299637835208e-12       5.387545508079e-13      -2.976103257446e-15 
  166       6.739529784041e-10       1.282211078822e-13      -5.884689502425e-12       0.000000000000e+00       2.258316076305e-12       5.313494558966e-13      -2.911957834504e-15 
  167       6.779243025096e-10       1.268791782829e-13      -5.833227440060e-12       0.000000000000e+00       2.217949669270e-12       5.240742113878e-13      -2.848384070356e-15 
  168       6.818488063566e-10       1.255126525937e-13      -5.778060177529e-12       0.000000000000e+00       2.178527946264e-12       5.169282721796e-13      -2.785387531090e-15 
  169       6.857253322355e-10       1.241243645671e-13      -5.719175373592e-12       0.000000000000e+00       2.140037294730e-12       5.099106638247e-13      -2.722971527363e-15 
  170       6.895527046555e-10       1.227172665657e-13      -5.656562861725e-12       0.000000000000e+00       2.102461098306e-12       5.030199734824e-13      -2.661137063515e-15 
  171       6.933297300584e-10       1.212944310875e-13      -5.590214689557e-12       0.000000000000e+00       2.065779677730e-12       4.962543408698e-13      -2.599882786684e-15 
  172       6.970551965328e-10       1.198590522903e-13      -5.520125158300e-12       0.000000000000e+00       2.029970231747e-12       4.896114492130e-13      -2.539204935919e-15 
  173       7.007278735282e-10       1.184144475170e-13      -5.446290862183e-12       0.000000000000e+00       1.995006778015e-12       4.830885161991e-13      -2.479097291294e-15 
  174       7.043465115692e-10       1.169640588205e-13      -5.368710727884e-12       0.000000000000e+00       1.960860094014e-12       4.766822849271e-13      -2.419551123023e-15 
  175       7.079098419694e-10       1.155114544881e-13      -5.287386053967e-12       0.000000000000e+00       1.927497657952e-12       4.703890148596e-13      -2.360555140576e-15 
  176       7.114165765458e-10       1.140603305668e-13      -5.202320550310e-12       0.000000000000e+00       1.894883589676e-12       4.642044727742e-13      -2.302095441787e-15 
  177       7.148654073326e-10       1.126145123882e-13      -5.113520377540e-12       0.000000000000e+00       1.862978591571e-12       4.581239237151e-13      -2.244155461972e-15 
  178       7.182550062956e-10       1.111779560930e-13      -5.020994186468e-12       0.000000000000e+00       1.831739889475e-12       4.521421219442e-13      -2.186715923046e-15 
