# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  124       4.595468226898e-10       1.399186892076e-13      -4.999137566571e-12       6.636216379788e-16       6.064533940154e-12       9.687558779207e-13      -5.867761155935e-15 
  125       4.640549817485e-10       1.408884972055e-13      -5.067195459866e-12       6.748357050439e-16       5.932128173173e-12       9.519956616748e-13      -5.783401760156e-15 
  126       4.685695176260e-10       1.417999401810e-13      -5.133563732888e-12       6.861644518088e-16       5.803510751763e-12       9.356424168268e-13      -5.697823555768e-15 
  127       4.730889991582e-10       1.426519625172e-13      -5.198168548416e-12       6.976086982464e-16       5.678427555582e-12       9.196769757708e-13      -5.612226873318e-15 
  128       4.776118847138e-10       1.434435522574e-13      -5.260936066972e-12       7.091692751251e-16       5.556590645225e-12       9.040767748371e-13      -5.527883509073e-15 
  129       4.821366853718e-10       1.441737871358e-13      -5.321793833523e-12       7.208470387214e-16       5.437740151072e-12       8.888210775040e-13      -5.445891571986e-15 
  130       4.866624805196e-10       1.448419754707e-13      -5.380675049570e-12       7.326429167292e-16       5.321839341629e-12       8.739074737690e-13      -5.366406769980e-15 
  131       4.911884538956e-10       1.454475333862e-13      -5.437514825299e-12       7.445578674566e-16       5.208899518663e-12       8.593370373660e-13      -5.289328936229e-15 
  132       4.957137311968e-10       1.459899432076e-13      -5.492248900747e-12       7.565928657182e-16       5.098918873906e-12       8.451091319828e-13      -5.214540545056e-15 
  133       5.002373785235e-10       1.464687551499e-13      -5.544813683780e-12       7.687489029647e-16       4.991882125267e-12       8.312213636110e-13      -5.141906288974e-15 
  134       5.047584008224e-10       1.468835890062e-13      -5.595146288071e-12       7.810269874126e-16       4.887760153042e-12       8.176695328963e-13      -5.071272655728e-15 
  135       5.092757403306e-10       1.472341358363e-13      -5.643184571080e-12       7.934281441739e-16       4.786509636129e-12       8.044475874888e-13      -5.002467505331e-15 
  136       5.137882750194e-10       1.475201596546e-13      -5.688867172034e-12       8.059534153859e-16       4.688072688234e-12       7.915475743927e-13      -4.935299647104e-15 
  137       5.182948170380e-10       1.477414991191e-13      -5.732133549899e-12       8.186038603408e-16       4.592376494088e-12       7.789595923174e-13      -4.869558416715e-15 
  138       5.227941111573e-10       1.478980692197e-13      -5.772924021367e-12       8.313805556157e-16       4.499332945654e-12       7.666717440265e-13      -4.805013253219e-15 
  139       5.272848332137e-10       1.479898629662e-13      -5.811179798827e-12       8.442845952019e-16       4.408838278341e-12       7.546700886892e-13      -4.741413276099e-15 
  140       5.317655885530e-10       1.480169530772e-13      -5.846843028348e-12       8.573170906348e-16       4.320772707215e-12       7.429385942296e-13      -4.678486862298e-15 
  141       5.362349104739e-10       1.479794936683e-13      -5.879856827656e-12       8.704791711237e-16       4.235000063210e-12       7.314590896772e-13      -4.615941223269e-15 
  142       5.406912586718e-10       1.478777219407e-13      -5.910165324111e-12       8.837719836816e-16       4.151367429339e-12       7.202112175174e-13      -4.553461982004e-15 
  143       5.451330176828e-10       1.477119598694e-13      -5.937713692688e-12       8.971966932543e-16       4.069704776906e-12       7.091723860410e-13      -4.490712750080e-15 
  144       5.495586267976e-10       1.474826250417e-13      -5.962448516259e-12       9.107543655750e-16       3.989860615813e-12       6.983226622515e-13      -4.427404884057e-15 
  145       5.539669875233e-10       1.471902608128e-13      -5.984318826299e-12       9.244456024339e-16       3.911813674623e-12       6.876600948343e-13      -4.363515398318e-15 
  146       5.583570935207e-10       1.468355123465e-13      -6.003275237452e-12       9.382708705299e-16       3.835571590366e-12       6.771868182794e-13      -4.299089831499e-15 
  147       5.627279019471e-10       1.464191194579e-13      -6.019269673917e-12       9.522306149784e-16       3.761135727675e-12       6.669042288871e-13      -4.234173976760e-15 
  148       5.670783326564e-10       1.459419183545e-13      -6.032255409280e-12       9.663252587669e-16       3.688501021975e-12       6.568129655119e-13      -4.168813862150e-15 
  149       5.714072673979e-10       1.454048433768e-13      -6.042187106346e-12       9.805552022110e-16       3.617655822675e-12       6.469128903074e-13      -4.103055730980e-15 
  150       5.757135490157e-10       1.448089287395e-13      -6.049020856965e-12       9.949208224096e-16       3.548581736353e-12       6.372030694697e-13      -4.036946022188e-15 
  151       5.799959806484e-10       1.441553102728e-13      -6.052714221868e-12       1.009422472701e-15       3.481253469946e-12       6.276817539820e-13      -3.970531350710e-15 
  152       5.842533249280e-10       1.434452271630e-13      -6.053226270495e-12       1.024060482119e-15       3.415638673940e-12       6.183463603590e-13      -3.903858487847e-15 
