# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.663358920343e-10       7.446564915115e-15       2.279916381926e-13       0.000000000000e+00       8.555782960904e-11       9.847138379244e-12      -7.314036808449e-15 
   41       1.688288058518e-10       8.083087221514e-15       2.181436155234e-13       0.000000000000e+00       8.127880049173e-11       9.394956885676e-12      -5.670828872728e-15 
   42       1.713456121851e-10       8.757165150248e-15       2.072897799716e-13       0.000000000000e+00       7.727875230237e-11       8.977215816667e-12      -5.326591406534e-15 
   43       1.738892785851e-10       9.468462575281e-15       1.952820756317e-13       0.000000000000e+00       7.354682468453e-11       8.590720766084e-12      -5.971914516781e-15 
   44       1.764593413260e-10       1.021635576390e-14       1.819429457012e-13       0.000000000000e+00       7.005556153856e-11       8.230011289873e-12      -7.211503844343e-15 
   45       1.790535864766e-10       1.100018623285e-14       1.670882135896e-13       0.000000000000e+00       6.677066171593e-11       7.888975327366e-12      -8.629041295791e-15 
   46       1.816744962022e-10       1.182015011454e-14       1.506085118327e-13       0.000000000000e+00       6.368681687107e-11       7.566671661161e-12      -1.001764499500e-14 
   47       1.843241494487e-10       1.267664533091e-14       1.324088562562e-13       0.000000000000e+00       6.080034306267e-11       7.262956772473e-12      -1.120910093626e-14 
   48       1.870021482944e-10       1.357002291721e-14       1.123853948739e-13       0.000000000000e+00       5.809837630896e-11       6.976783576591e-12      -1.200824131183e-14 
   49       1.897053933195e-10       1.450058532635e-14       9.042487467882e-14       0.000000000000e+00       5.555819055921e-11       6.706132973962e-12      -1.219157914060e-14 
   50       1.924299087939e-10       1.546857189891e-14       6.643624122829e-14       0.000000000000e+00       5.315401800368e-11       6.448678619232e-12      -1.158548440923e-14 
   51       1.951774234399e-10       1.647411455757e-14       4.045678631485e-14       0.000000000000e+00       5.088127480888e-11       6.204152755938e-12      -1.032889652248e-14 
   52       1.979501876563e-10       1.751726715539e-14       1.257389119599e-14       0.000000000000e+00       4.873773225621e-11       5.972504242752e-12      -8.679562049707e-15 
