# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   39       1.643316610957e-10       6.918510630377e-15       2.368595852849e-13       6.068605534899e-17       9.064760210817e-11       1.038573177661e-11      -1.032932680929e-14 
   40       1.668252910504e-10       7.521808804466e-15       2.279430229174e-13       6.383506485578e-17       8.606035695143e-11       9.896182829778e-12      -7.316330735760e-15 
   41       1.693400033339e-10       8.162814268948e-15       2.180726238704e-13       6.706781063190e-17       8.176565992733e-11       9.442718109838e-12      -5.672809045417e-15 
   42       1.718789649069e-10       8.841548477434e-15       2.071938531545e-13       7.038463786237e-17       7.775067155815e-11       9.023757385260e-12      -5.329065819281e-15 
   43       1.744451328931e-10       9.557676691295e-15       1.951584336939e-13       7.378580998387e-17       7.400452260362e-11       8.636099712704e-12      -5.975510439180e-15 
   44       1.770380325214e-10       1.031057613626e-14       1.817885703323e-13       7.727156832892e-17       7.049969124791e-11       8.274271976745e-12      -7.216617591706e-15 
   45       1.796554390757e-10       1.109958913023e-14       1.668998601319e-13       8.084207963348e-17       6.720178585788e-11       7.932148047733e-12      -8.635814658802e-15 
   46       1.822998272465e-10       1.192491342843e-14       1.503828210412e-13       8.449726484126e-17       6.410550167503e-11       7.608788283864e-12      -1.002603860045e-14 
   47       1.849732696052e-10       1.278694866260e-14       1.321423948430e-13       8.823691551267e-17       6.120716100800e-11       7.304053613544e-12      -1.121889427715e-14 
   48       1.876753621228e-10       1.368604737934e-14       1.120746696404e-13       9.206073486364e-17       5.849387247719e-11       7.016899311294e-12      -1.201900406597e-14 
   49       1.904029995515e-10       1.462251333326e-14       9.006634761772e-14       9.596833274471e-17       5.594284634684e-11       6.745306364140e-12      -1.220264104491e-14 
   50       1.931522010293e-10       1.559658693462e-14       6.602634426818e-14       9.995923370116e-17       5.352823880657e-11       6.486946932626e-12      -1.159599098284e-14 
   51       1.959246922068e-10       1.660840089508e-14       3.999193263021e-14       1.040329153809e-16       5.124546341547e-11       6.241552911336e-12      -1.033815315844e-14 
   52       1.987227214960e-10       1.765800959221e-14       1.205049069508e-14       1.081887718730e-16       4.909229523420e-11       6.009071649955e-12      -8.687165516002e-15 
   53       2.015470409020e-10       1.874539860632e-14      -1.768915531840e-14       1.124260972373e-16       4.706159611192e-11       5.788954770958e-12      -6.948939224591e-15 
   54       2.043967778849e-10       1.987048240915e-14      -4.909575113467e-14       1.167440810993e-16       4.514098432188e-11       5.580124081632e-12      -5.479639100382e-15 
   55       2.072705289614e-10       2.103315760196e-14      -8.204698486943e-14       1.211419110465e-16       4.331659652416e-11       5.381328267270e-12      -4.599775320842e-15 
   56       2.101702522020e-10       2.223348341204e-14      -1.165349690214e-13       1.256191196990e-16       4.158622487782e-11       5.192394828498e-12      -4.306033735042e-15 
   57       2.130981172696e-10       2.347154198693e-14      -1.525852462242e-13       1.301753161429e-16       3.994886481021e-11       5.013229444284e-12      -4.492027512540e-15 
   58       2.160552896160e-10       2.474738662984e-14      -1.902270092676e-13       1.348100864431e-16       3.840074141844e-11       4.843433987218e-12      -5.029277447958e-15 
   59       2.190418499436e-10       2.606104165260e-14      -2.294933816687e-13       1.395229933993e-16       3.693513854628e-11       4.682287660774e-12      -5.766152563451e-15 
   60       2.220567136678e-10       2.741250222856e-14      -2.704216982437e-13       1.443135763020e-16       3.554222786104e-11       4.528728136570e-12      -6.526810711190e-15 
   61       2.250985262647e-10       2.880164802436e-14      -3.130466577502e-13       1.491814732179e-16       3.421178968550e-11       4.381645319196e-12      -7.149491546326e-15 
   62       2.281687663592e-10       3.022796177371e-14      -3.573773500544e-13       1.541268204756e-16       3.294247583284e-11       4.240882366823e-12      -7.613836174172e-15 
   63       2.312691994123e-10       3.169074698599e-14      -4.034155468765e-13       1.591499428236e-16       3.173433207049e-11       4.106426910708e-12      -7.940395903821e-15 
   64       2.344009147064e-10       3.318920576778e-14      -4.511624280295e-13       1.642512423843e-16       3.058601223086e-11       3.978109488530e-12      -8.153987153355e-15 
   65       2.375642757711e-10       3.472243593998e-14      -5.006186358270e-13       1.694312022978e-16       2.949469904139e-11       3.855594601085e-12      -8.283880673274e-15 
   66       2.407588708101e-10       3.628942815512e-14      -5.517843294902e-13       1.746903903654e-16       2.845602495467e-11       3.738371768984e-12      -8.363990769933e-15 
   67       2.439834631267e-10       3.788906301453e-14      -6.046592395558e-13       1.800294626934e-16       2.746399297857e-11       3.625746589355e-12      -8.433064528972e-15 
   68       2.472367193134e-10       3.952024480005e-14      -6.592398438705e-13       1.854491061983e-16       2.651257345271e-11       3.517037016626e-12      -8.526563782011e-15 
   69       2.505196759676e-10       4.118234057932e-14      -7.155101094872e-13       1.909498444507e-16       2.560104705829e-11       3.412228379505e-12      -8.649977911216e-15 
   70       2.538336860373e-10       4.287482530484e-14      -7.734489639545e-13       1.965321988553e-16       2.472960719278e-11       3.311435631369e-12      -8.800418600011e-15 
   71       2.571796561327e-10       4.459715367212e-14      -8.330329888817e-13       2.021967483505e-16       2.389774415864e-11       3.214706241139e-12      -8.974425812373e-15 
   72       2.605580168440e-10       4.634876073095e-14      -8.942364007303e-13       2.079441314888e-16       2.310420885645e-11       3.122016498682e-12      -9.167944554453e-15 
   73       2.639686930595e-10       4.812906249654e-14      -9.570310316043e-13       2.137750485167e-16       2.234697647811e-11       3.033267820201e-12      -9.376301636201e-15 
   74       2.674110742831e-10       4.993745656074e-14      -1.021386310041e-12       2.196902634545e-16       2.162321020004e-11       2.948283053635e-12      -9.594182432990e-15 
   75       2.708839849525e-10       5.177332270325e-14      -1.087269241802e-12       2.256906061764e-16       2.092922487630e-11       2.866802784053e-12      -9.815607647241e-15 
   76       2.743862557181e-10       5.363584742363e-14      -1.154642956083e-12       2.317767886555e-16       2.026139907593e-11       2.788553421582e-12      -1.003453753732e-14 
   77       2.779186231616e-10       5.552345924569e-14      -1.223462080538e-12       2.379488104152e-16       1.961918345977e-11       2.713473966485e-12      -1.024686317935e-14 
   78       2.814821241828e-10       5.743429107011e-14      -1.293676484052e-12       2.442064479343e-16       1.900257758229e-11       2.641524075562e-12      -1.044873778922e-14 
   79       2.850775086941e-10       5.936634416746e-14      -1.365232588662e-12       2.505494291608e-16       1.841121362767e-11       2.572613761403e-12      -1.063597126487e-14 
   80       2.887052222607e-10       6.131748517866e-14      -1.438073320928e-12       2.569774317816e-16       1.784433954959e-11       2.506601169743e-12      -1.080401981470e-14 
   81       2.923653887420e-10       6.328544311563e-14      -1.512138063311e-12       2.634900814913e-16       1.730080221092e-11       2.443290356818e-12      -1.094797558584e-14 
   82       2.960577929329e-10       6.526780636177e-14      -1.587362605540e-12       2.700869502619e-16       1.677903052353e-11       2.382429066722e-12      -1.106255629259e-14 
   83       2.997818632044e-10       6.726201967256e-14      -1.663679095993e-12       2.767675546120e-16       1.627701858797e-11       2.323706508757e-12      -1.114209484469e-14 
   84       3.035369908825e-10       6.926565449324e-14      -1.741023226761e-12       2.835314231877e-16       1.579281154606e-11       2.266827664063e-12      -1.118175742642e-14 
   85       3.073235872419e-10       7.127727797119e-14      -1.819357263958e-12       2.903783161704e-16       1.532609261392e-11       2.211755227793e-12      -1.118145246774e-14 
   86       3.111421707271e-10       7.329572317785e-14      -1.898650763945e-12       2.973080392381e-16       1.487682945622e-11       2.158503887198e-12      -1.114255369483e-14 
   87       3.149930342682e-10       7.531983017121e-14      -1.978873750970e-12       3.043203769301e-16       1.444478657829e-11       2.107066435863e-12      -1.106673941928e-14 
   88       3.188762335809e-10       7.734844758983e-14      -2.059996790112e-12       3.114150920816e-16       1.402951691483e-11       2.057412837265e-12      -1.095600281271e-14 
   89       3.227915754674e-10       7.938043424706e-14      -2.141991060232e-12       3.185919252572e-16       1.363035341862e-11       2.009489288338e-12      -1.081266218132e-14 
   90       3.267386061169e-10       8.141466072509e-14      -2.224828426919e-12       3.258505941858e-16       1.324640064918e-11       1.963217283028e-12      -1.063937124046e-14 
   91       3.307165994059e-10       8.345001096910e-14      -2.308481515439e-12       3.331907931942e-16       1.287652636149e-11       1.918492675861e-12      -1.043912938926e-14 
   92       3.347245451989e-10       8.548538388137e-14      -2.392923783686e-12       3.406121926418e-16       1.251935309470e-11       1.875184745498e-12      -1.021529198514e-14 
   93       3.387614672050e-10       8.751956550378e-14      -2.478122264370e-12       3.481146569614e-16       1.217358397928e-11       1.833168968024e-12      -9.971412718410e-15 
   94       3.428274566432e-10       8.955082011251e-14      -2.564014384496e-12       3.556989375237e-16       1.183905448112e-11       1.792433009194e-12      -9.710721300764e-15 
   95       3.469227731330e-10       9.157724028517e-14      -2.650527778188e-12       3.633660834186e-16       1.151582402424e-11       1.752985016217e-12      -9.436585852226e-15 
   96       3.510475219103e-10       9.359687065286e-14      -2.737587279492e-12       3.711172345357e-16       1.120385209430e-11       1.714820861074e-12      -9.152681664756e-15 
   97       3.552016466521e-10       9.560770771790e-14      -2.825114894699e-12       3.789536239991e-16       1.090299441509e-11       1.677923666802e-12      -8.862999172090e-15 
   98       3.593849223009e-10       9.760769967151e-14      -2.913029774662e-12       3.868765806026e-16       1.061299912498e-11       1.642263333783e-12      -8.571851919588e-15 
   99       3.635969478886e-10       9.959474621154e-14      -3.001248187118e-12       3.948875312443e-16       1.033350295338e-11       1.607796066035e-12      -8.283884534071e-15 
  100       3.678371393612e-10       1.015666983602e-13      -3.089683489010e-12       4.029880033621e-16       1.006402739721e-11       1.574463897502e-12      -8.004080693668e-15 
  101       3.721047224029e-10       1.035213582816e-13      -3.178246098804e-12       4.111796273682e-16       9.803974897317e-12       1.542194218339e-12      -7.737771097658e-15 
  102       3.763987252603e-10       1.054564790999e-13      -3.266843468810e-12       4.194641390845e-16       9.552625014989e-12       1.510899301207e-12      -7.490641436313e-15 
  103       3.807179715669e-10       1.073697647164e-13      -3.355380057501e-12       4.278433821771e-16       9.309130608371e-12       1.480475827556e-12      -7.268740360740e-15 
  104       3.850613301282e-10       1.092589833100e-13      -3.443763486935e-12       4.363190369629e-16       9.072709319175e-12       1.450828745530e-12      -7.077084640768e-15 
  105       3.894285181613e-10       1.111223256913e-13      -3.531924021911e-12       4.448917598600e-16       8.843255727550e-12       1.421947534419e-12      -6.915242881690e-15 
  106       3.938193936887e-10       1.129580952423e-13      -3.619797682809e-12       4.535619316878e-16       8.620805147198e-12       1.393839407247e-12      -6.781167312857e-15 
  107       3.982337039677e-10       1.147645996111e-13      -3.707320335268e-12       4.623299203502e-16       8.405344042480e-12       1.366505695297e-12      -6.672535970432e-15 
  108       4.026710811381e-10       1.165401517786e-13      -3.794427730475e-12       4.711960802634e-16       8.196808351141e-12       1.339941641773e-12      -6.586745251719e-15 
  109       4.071310378704e-10       1.182830711256e-13      -3.881055545456e-12       4.801607517842e-16       7.995081807037e-12       1.314136195477e-12      -6.520902469488e-15 
  110       4.116129630137e-10       1.199916845001e-13      -3.967139423361e-12       4.892242606379e-16       7.799994262855e-12       1.289071804473e-12      -6.471818406303e-15 
  111       4.161161172441e-10       1.216643272837e-13      -4.052615013752e-12       4.983869173466e-16       7.611320012841e-12       1.264724209758e-12      -6.435999868851e-15 
  112       4.206396287121e-10       1.232993444589e-13      -4.137418012895e-12       5.076490166571e-16       7.428776115523e-12       1.241062238932e-12      -6.409642242265e-15 
  113       4.251824886915e-10       1.248950916761e-13      -4.221484204043e-12       5.170108369688e-16       7.252020716435e-12       1.218047599868e-12      -6.388622044453e-15 
  114       4.297435472266e-10       1.264499363201e-13      -4.304749497731e-12       5.264726397623e-16       7.080651370842e-12       1.195634674380e-12      -6.368489480427e-15 
  115       4.343215087808e-10       1.279622585780e-13      -4.387149972055e-12       5.360346690267e-16       6.914203366462e-12       1.173770311891e-12      -6.344460996627e-15 
  116       4.389151123336e-10       1.294304807150e-13      -4.468620479917e-12       5.456972227939e-16       6.752251299061e-12       1.152405989070e-12      -6.312394838740e-15 
  117       4.435237058181e-10       1.308531566632e-13      -4.549090192491e-12       5.554608788275e-16       6.594731395537e-12       1.131536407028e-12      -6.271868203186e-15 
  118       4.481467336768e-10       1.322288953800e-13      -4.628486587053e-12       5.653262954269e-16       6.441655411983e-12       1.111165221197e-12      -6.223461968836e-15 
  119       4.527835559704e-10       1.335563349143e-13      -4.706736858874e-12       5.752941418420e-16       6.293010131272e-12       1.091292999321e-12      -6.167812401397e-15 
  120       4.574334456567e-10       1.348341437236e-13      -4.783767948837e-12       5.853650983386e-16       6.148756598723e-12       1.071917124455e-12      -6.105612399197e-15 
  121       4.620955858693e-10       1.360610219900e-13      -4.859506571052e-12       5.955398562643e-16       6.008829357753e-12       1.053031697977e-12      -6.037612738966e-15 
  122       4.667690671966e-10       1.372357029364e-13      -4.933879240474e-12       6.058191181138e-16       5.873135685540e-12       1.034627442595e-12      -5.964623321617e-15 
  123       4.714528849607e-10       1.383569541433e-13      -5.006812300524e-12       6.162035975949e-16       5.741554828679e-12       1.016691605346e-12      -5.887514418025e-15 
  124       4.761459364963e-10       1.394235788651e-13      -5.078231950701e-12       6.266940196936e-16       5.613937238842e-12       9.992078606094e-13      -5.807217914815e-15 
  125       4.808470184295e-10       1.404344173463e-13      -5.148064274205e-12       6.372911207400e-16       5.490103808435e-12       9.821562131082e-13      -5.724728560136e-15 
  126       4.855548239566e-10       1.413883481380e-13      -5.216235265551e-12       6.479956484740e-16       5.369845106259e-12       9.655129009170e-13      -5.641105209447e-15 
  127       4.902679401236e-10       1.422842894143e-13      -5.282670858189e-12       6.588083621107e-16       5.252920613167e-12       9.492502984676e-13      -5.557472071296e-15 
  128       4.949848451042e-10       1.431212002888e-13      -5.347296952118e-12       6.697300324059e-16       5.139057957721e-12       9.333368195549e-13      -5.475019953105e-15 
  129       4.997040675763e-10       1.438981258435e-13      -5.410040744236e-12       6.807614782120e-16       5.028011280075e-12       9.177441512052e-13      -5.394776645240e-15 
  130       5.044246903969e-10       1.446143350061e-13      -5.470834825715e-12       6.919036805379e-16       4.919745186024e-12       9.024700585246e-13      -5.316886947667e-15 
  131       5.091458972956e-10       1.452692003562e-13      -5.529613588398e-12       7.031576811838e-16       4.814269622431e-12       8.875179099177e-13      -5.241255647952e-15 
  132       5.138668141849e-10       1.458621573817e-13      -5.586311998931e-12       7.145245476962e-16       4.711582220042e-12       8.728895263784e-13      -5.167770900879e-15 
  133       5.185865075985e-10       1.463927061076e-13      -5.640865635711e-12       7.260053736949e-16       4.611667952244e-12       8.585851369532e-13      -5.096303822275e-15 
  134       5.233039831308e-10       1.468604127254e-13      -5.693210725822e-12       7.376012791993e-16       4.514498793827e-12       8.446033342040e-13      -5.026708082821e-15 
  135       5.280181838753e-10       1.472649112223e-13      -5.743284181973e-12       7.493134109554e-16       4.420033379736e-12       8.309410296710e-13      -4.958819501879e-15 
  136       5.327279888632e-10       1.476059050104e-13      -5.791023639440e-12       7.611429427625e-16       4.328216663838e-12       8.175934093355e-13      -4.892455641308e-15 
  137       5.374322115027e-10       1.478831685557e-13      -5.836367493003e-12       7.730910758000e-16       4.238979577674e-12       8.045538890833e-13      -4.827415399283e-15 
  138       5.421295980175e-10       1.480965490076e-13      -5.879254933887e-12       7.851590389536e-16       4.152238689220e-12       7.918140701669e-13      -4.763478604116e-15 
  139       5.468188258856e-10       1.482459678277e-13      -5.919625986702e-12       7.973480891428e-16       4.067895861645e-12       7.793636946693e-13      -4.700405608072e-15 
  140       5.514985022781e-10       1.483314224191e-13      -5.957421546380e-12       8.096595116469e-16       3.985837912070e-12       7.671906009662e-13      -4.637936881194e-15 
  141       5.561671624981e-10       1.483529877561e-13      -5.992583415117e-12       8.220946204322e-16       3.905936270328e-12       7.552806791895e-13      -4.575792605116e-15 
  142       5.608232684194e-10       1.483108180124e-13      -6.025054339311e-12       8.346547584783e-16       3.828046637719e-12       7.436178266897e-13      -4.513672266887e-15 
  143       5.654652069256e-10       1.482051481912e-13      -6.054778046501e-12       8.473412981053e-16       3.752008645771e-12       7.321839034993e-13      -4.451254252787e-15 
  144       5.700914178893e-10       1.480363087063e-13      -6.081699638142e-12       8.601554721731e-16       3.677679382758e-12       7.209626765220e-13      -4.388263412390e-15 
  145       5.747007956289e-10       1.478047673085e-13      -6.105766733577e-12       8.730978482358e-16       3.605038418822e-12       7.099521843667e-13      -4.324682115356e-15 
  146       5.792923242465e-10       1.475110944090e-13      -6.126928509589e-12       8.861688029261e-16       3.534092534440e-12       6.991535125328e-13      -4.260559326746e-15 
  147       5.838649508318e-10       1.471559521865e-13      -6.145135393335e-12       8.993686857871e-16       3.464842637101e-12       6.885668927219e-13      -4.195944489764e-15 
  148       5.884175846453e-10       1.467400962910e-13      -6.160339101331e-12       9.126978186274e-16       3.397283614713e-12       6.781916812243e-13      -4.130887510213e-15 
  149       5.929490963013e-10       1.462643775472e-13      -6.172492678433e-12       9.261564948755e-16       3.331404188994e-12       6.680263373060e-13      -4.065438740943e-15 
  150       5.974583169515e-10       1.457297436584e-13      -6.181550536826e-12       9.397449789349e-16       3.267186768886e-12       6.580684015953e-13      -3.999648966309e-15 
  151       6.019440374681e-10       1.451372409099e-13      -6.187468495004e-12       9.534635055386e-16       3.204607303942e-12       6.483144744693e-13      -3.933569386619e-15 
  152       6.064050076273e-10       1.444880158728e-13      -6.190203816758e-12       9.673122791037e-16       3.143635137737e-12       6.387601944404e-13      -3.867251602592e-15 
  153       6.108399352922e-10       1.437833171073e-13      -6.189715250160e-12       9.812914730862e-16       3.084232861266e-12       6.294002165436e-13      -3.800747599805e-15 
  154       6.152474855967e-10       1.430244968668e-13      -6.185963066543e-12       9.954012293359e-16       3.026356166342e-12       6.202281907222e-13      -3.734109733153e-15 
  155       6.196262801281e-10       1.422130128011e-13      -6.178909099493e-12       1.009641657451e-15       2.969953699001e-12       6.112367402154e-13      -3.667390711295e-15 
  156       6.239748961107e-10       1.413504296603e-13      -6.168516783827e-12       1.024012834133e-15       2.914966912898e-12       6.024174399443e-13      -3.600643581110e-15 
  157       6.282918655895e-10       1.404384209983e-13      -6.154751194581e-12       1.038514802540e-15       2.861329922715e-12       5.937607948988e-13      -3.533921712151e-15 
  158       6.325756746126e-10       1.394787708763e-13      -6.137579085992e-12       1.053147571645e-15       2.808969357554e-12       5.852562185242e-13      -3.467278781095e-15 
  159       6.368247624154e-10       1.384733755668e-13      -6.116968930485e-12       1.067911115585e-15       2.757804214344e-12       5.768920111081e-13      -3.400768756200e-15 
  160       6.410375206031e-10       1.374242452567e-13      -6.092890957654e-12       1.082805373022e-15       2.707745711237e-12       5.686553381664e-13      -3.334445881754e-15 
  161       6.452124049899e-10       1.363334617438e-13      -6.065317127733e-12       1.097830303117e-15       2.658715426835e-12       5.605351421868e-13      -3.268360831630e-15 
  162       6.493482839425e-10       1.352030437439e-13      -6.034220967501e-12       1.112986060380e-15       2.610701828279e-12       5.525312125958e-13      -3.202548820340e-15 
  163       6.534441194241e-10       1.340350728723e-13      -5.999577794306e-12       1.128272834125e-15       2.563708485188e-12       5.446458803002e-13      -3.137040406003e-15 
  164       6.574988568134e-10       1.328317380702e-13      -5.961364818645e-12       1.143690792852e-15       2.517736171463e-12       5.368811484177e-13      -3.071865193774e-15 
  165       6.615114246061e-10       1.315953371051e-13      -5.919561182853e-12       1.159240083862e-15       2.472782802825e-12       5.292386841590e-13      -3.007051802672e-15 
  166       6.654807341169e-10       1.303282780722e-13      -5.874147999782e-12       1.174920832875e-15       2.428843374343e-12       5.217198107109e-13      -2.942627832406e-15 
  167       6.694056791810e-10       1.290330808956e-13      -5.825108391490e-12       1.190733143644e-15       2.385909897967e-12       5.143254991187e-13      -2.878619830206e-15 
  168       6.732851358553e-10       1.277123788297e-13      -5.772427527915e-12       1.206677097567e-15       2.343971340057e-12       5.070563601689e-13      -2.815053257645e-15 
  169       6.771179621204e-10       1.263689199596e-13      -5.716092665567e-12       1.222752753309e-15       2.303013558918e-12       4.999126362721e-13      -2.751952457471e-15 
  170       6.809029975823e-10       1.250055687031e-13      -5.656093186206e-12       1.238960146410e-15       2.263019242330e-12       4.928941933452e-13      -2.689340620433e-15 
  171       6.846390631737e-10       1.236253073113e-13      -5.592420635524e-12       1.255299288906e-15       2.223967845080e-12       4.860005126945e-13      -2.627239752108e-15 
  172       6.883249608554e-10       1.222312373699e-13      -5.525068761832e-12       1.271770168941e-15       2.185835526494e-12       4.792306828980e-13      -2.565670639727e-15 
  173       6.919594733188e-10       1.208265813005e-13      -5.454033554742e-12       1.288372750384e-15       2.148595087966e-12       4.725833916883e-13      -2.504652819006e-15 
  174       6.955413636863e-10       1.194146838614e-13      -5.379313283845e-12       1.305106972440e-15       2.112215910494e-12       4.660569178351e-13      -2.444204540970e-15 
  175       6.990693752139e-10       1.179990136493e-13      -5.300908537402e-12       1.321972749273e-15       2.076663892208e-12       4.596491230280e-13      -2.384342738783e-15 
  176       7.025422309923e-10       1.165831645998e-13      -5.218822261022e-12       1.338969969614e-15       2.041901385904e-12       4.533574437590e-13      -2.325082994572e-15 
  177       7.059586336486e-10       1.151708574890e-13      -5.133059796344e-12       1.356098496380e-15       2.007887136573e-12       4.471788832053e-13      -2.266439506260e-15 
