36.	1.257502542506802e-13	3.3488160944466134e-15	-1.1734238578615356e-13	-3.2139646577542323e-15
36.5	7.884654108100511e-14	2.072183245193456e-15	-7.364419667361624e-14	-1.9898441973160357e-15
37.	4.941600195941383e-14	1.2818901162533047e-15	-4.619790790132798e-14	-1.2316190633098752e-15
37.5	3.095769557710149e-14	7.927973442333607e-16	-2.89675367025313e-14	-7.621076196069513e-16
38.	1.938609755736428e-14	4.901908177406304e-16	-1.815563339691259e-14	-4.714567613580553e-16
38.5	1.2134934131745e-14	3.0301386240331293e-16	-1.1374353755822658e-14	-2.9157888285155705e-16
39.	7.593011494484702e-15	1.8726508112630945e-16	-7.122988822727006e-15	-1.8028589819451207e-16
39.5	4.749243969093448e-15	1.157046016823817e-16	-4.4588466766829985e-15	-1.114452819650329e-16
40.	2.9694274777451487e-15	7.14737275332157e-17	-2.790049628339239e-15	-6.887450687331816e-17
40.5	1.855934622711589e-15	4.4141446994388514e-17	-1.745157546414636e-15	-4.255540673815574e-17
41.	1.1595729642259881e-15	2.725544698850117e-17	-1.0911758027098943e-15	-2.6287717298340035e-17
41.5	7.242400926577806e-16	1.6825534078196148e-17	-6.820184104981094e-16	-1.6235110759285427e-17
42.	4.521886021406364e-16	1.0384732970133653e-17	-4.2613040522076357e-16	-1.0024533382585492e-17
42.5	2.8223612369924275e-16	6.408181168795652e-18	-2.6615684367697184e-16	-6.188448878257992e-18
43.	1.7610220078611692e-16	3.9535676880966105e-18	-1.6618237135520546e-16	-3.8195333181533975e-18
43.5	1.0984475242440544e-16	2.4387115539810285e-18	-1.0372605361254346e-16	-2.35695722994946e-18
44.	6.849505772467763e-17	1.5040088776770202e-18	-6.472165598406049e-17	-1.4541459052429145e-18
44.5	4.269799610012513e-17	9.273866851991283e-19	-4.0371363087571685e-17	-8.969764996582713e-19
45.	2.6608900848132158e-17	5.717333594746206e-19	-2.5174583296968943e-17	-5.531880525081794e-19
45.5	1.6577548984103922e-17	3.524115246157e-19	-1.5693478307901605e-17	-3.4110254056369935e-19
46.	1.032500611140328e-17	2.171861778866364e-19	-9.780184267169296e-18	-2.1029031994500524e-19
46.5	6.428942096005045e-18	1.3382626007876665e-19	-6.0932435592363916e-18	-1.2962162127865704e-19
47.	4.001938554440503e-18	8.244780486990466e-20	-3.795127712515176e-18	-7.98842343964459e-20
47.5	2.490493727721218e-18	5.078634073632592e-20	-2.363106015926279e-18	-4.922341443669356e-20
48.	1.549483576253862e-18	3.127852338826555e-20	-1.4710298515202862e-18	-3.032570773130839e-20
48.5	9.637785914298894e-19	1.9260982728843267e-20	-9.154690662644803e-19	-1.8680142242900185e-20
49.	5.993197105565586e-19	1.1858912428446832e-20	-5.695765939198631e-19	-1.1504847481904855e-20
49.5	3.725915365835886e-19	7.300402502531679e-21	-3.54282057986311e-19	-7.084584595347958e-21
50.	2.3158084587519055e-19	4.493508167364231e-21	-2.2031140075770387e-19	-4.3619642003168185e-21
50.5	1.439028974569088e-19	2.7654275135619785e-21	-1.369675637790732e-19	-2.6852534831257766e-21
51.	8.939961773289286e-20	1.7016813098997583e-21	-8.513213624869013e-20	-1.6528187495961444e-21
51.5	5.552683483541609e-20	1.0469707329404752e-21	-5.290130754621493e-20	-1.017192506377921e-21
52.	3.448046917906974e-20	6.4406891969339275e-22	-3.28653552881958e-20	-6.259220415334687e-22
52.5	2.1406625606366908e-20	3.961619168366327e-22	-2.0413206338252684e-20	-3.851036805668577e-22
53.	1.3287088126023163e-20	2.436445778017806e-22	-1.2676137838137017e-20	-2.3690626746054776e-22
53.5	8.245550979443899e-21	1.498254032852337e-22	-7.869865799292379e-21	-1.4571960412900144e-22
54.	5.115869677281266e-21	9.212125451560248e-23	-4.884882353000235e-21	-8.961960608181129e-23
54.5	3.1734437692984465e-21	5.663447694651102e-23	-3.031440252527118e-21	-5.511029412704958e-23
55.	1.968136699455897e-21	3.481364997793902e-23	-1.8808480315508992e-21	-3.3885046351037707e-23
55.5	1.2203779775566865e-21	2.139768373515088e-23	-1.1667285160411659e-21	-2.0831957231800964e-23
56.	7.565708543140298e-22	1.3150231965748125e-23	-7.236005844829949e-22	-1.2805591861029664e-23
56.5	4.689455810382908e-22	8.080726091361918e-24	-4.486860148010309e-22	-7.870779642317182e-24
57.	2.906125071162099e-22	4.964991818558744e-24	-2.781648062736957e-22	-4.837102294590849e-24
57.5	1.8006385628965536e-22	3.050272938740325e-24	-1.7241669359683292e-22	-2.9723715134071886e-24
58.	1.1154767688912627e-22	1.8737502029532453e-24	-1.068502014301651e-22	-1.826299778242836e-24
58.5	6.909037690341104e-23	1.1509018896154971e-24	-6.62051333236802e-23	-1.1220004593403475e-24
59.	4.2785727515064145e-23	7.068370493541745e-25	-4.10137630593385e-23	-6.892341844141863e-25
59.5	2.649145759607237e-23	4.340656839548871e-25	-2.5403322465174793e-23	-4.23344754979394e-25
60.	1.6399838776837677e-23	2.665308483400807e-25	-1.573169997767876e-23	-2.600015461793591e-25
60.5	1.0150823593638482e-23	1.6364250092855274e-25	-9.740612595256456e-24	-1.5966613228183236e-25
61.	6.2819159035732145e-24	1.0046204919862323e-25	-6.030087128858804e-24	-9.804050570435818e-26
61.5	3.88698820133776e-24	6.166886250844018e-26	-3.7324052737184276e-24	-6.019422969403383e-26
62.	2.4047265411452e-24	3.785197032712901e-26	-2.309846144700805e-24	-3.695400054318591e-26
62.5	1.487478232541607e-24	2.3231130416985408e-26	-1.4292476831045286e-24	-2.268433359815604e-26
63.	9.199602061478658e-25	1.4256474102147133e-26	-8.842259001118035e-25	-1.3923525746680514e-26
63.5	5.6888173918542215e-25	8.748114763764734e-27	-5.4695467427693095e-25	-8.545386353391004e-27
64.	3.5173086330883595e-25	5.367573208029297e-27	-3.382773119557208e-25	-5.2441379002260405e-27
64.5	2.174380163277784e-25	3.293087241893131e-27	-2.0918419129857607e-25	-3.2179333561963616e-27
65.	1.343995921598271e-25	2.0201835521834438e-27	-1.2933626452029068e-25	-1.9744272504745297e-27
65.5	8.306132144814535e-26	1.2391997763642142e-27	-7.99554761325584e-26	-1.2113425407139452e-27
66.	5.1326192700170034e-26	7.600729488661328e-28	-4.9421226899241765e-26	-7.431134531562486e-28
66.5	3.17116974463005e-26	4.661580858573369e-28	-3.0543385942528005e-26	-4.558334238229077e-28
67.	1.9590297464722557e-26	2.858746806917528e-28	-1.8873832830336506e-26	-2.795893674751341e-28
67.5	1.210053386166848e-26	1.7530052074924342e-28	-1.1661198648792295e-26	-1.7147433237160731e-28
68.	7.473272714947732e-27	1.0748708108689877e-28	-7.20389421888239e-27	-1.0515794811447474e-28
68.5	4.6148835858173204e-27	6.590151180665468e-29	-4.449726967268195e-27	-6.44837251124835e-29
69.	2.849410973330683e-27	4.040182804263035e-29	-2.7481608241300896e-27	-3.953881700943717e-29
69.5	1.759116671270967e-27	2.4767014526594094e-29	-1.6970494268444707e-27	-2.4241710418419107e-29
70.	1.0858758535194677e-27	1.5181468096009516e-29	-1.0478309205478466e-27	-1.4861729989360613e-29
70.5	6.702123718459553e-28	9.305116350027805e-30	-6.468939475309138e-28	-9.110505385634563e-30
71.	4.136110914128171e-28	5.702932275074658e-30	-3.9931984721125186e-28	-5.584483748310062e-30
71.5	2.552231745247084e-28	3.4949697919541505e-30	-2.4646507701170596e-28	-3.422878697247945e-30
72.	1.5746967757869245e-28	2.1416962275135243e-30	-1.5210283527763238e-28	-2.0978206023013462e-30
72.5	9.714565169390438e-29	1.3123267115064795e-30	-9.385715332666285e-29	-1.2856240287470796e-30
73.	5.99238998036245e-29	8.040742001409832e-31	-5.79090319231625e-29	-7.878233348076854e-31
73.5	3.6959638400819646e-29	4.92629879511533e-31	-3.57252095491508e-29	-4.82740062913082e-31
74.	2.2793286634709333e-29	3.017979108147155e-31	-2.20370521237376e-29	-2.957793830700776e-31
74.5	1.4055245120547802e-29	1.848770283092152e-31	-1.3591992115974355e-29	-1.8121448552037225e-31
75.	8.666081257534218e-30	1.1324558925731738e-31	-8.382320916891374e-30	-1.110168170429281e-31
75.5	5.342697254169397e-30	6.936360118266937e-32	-5.168894274311139e-30	-6.800735251750808e-32
76.	3.2934604504510035e-30	4.248291663304273e-32	-3.1870130228008774e-30	-4.165763202544616e-32
76.5	2.030013890486338e-30	2.6017749665909003e-32	-1.964823150555378e-30	-2.551557006416221e-32
77.	1.2511253289634216e-30	1.593302357550935e-32	-1.211203559276042e-30	-1.5627457308350773e-32
77.5	7.710072146979827e-31	9.756635320252956e-33	-7.465612530335925e-31	-9.570708140282995e-33
78.	4.75086231450679e-31	5.974144023568376e-33	-4.60117730882859e-31	-5.861015635136033e-33
78.5	2.927139167380347e-31	3.657845658639413e-33	-2.835491038662458e-31	-3.589013454996652e-33
79.	1.8033156818538027e-31	2.2394917222618945e-33	-1.7472052812683453e-31	-2.1976120562296457e-33
79.5	1.110856951068767e-31	1.3710341137296939e-33	-1.0765060671441897e-31	-1.3455537094119776e-33
80.	6.842314326287212e-32	8.393093998078523e-34	-6.632029684121992e-32	-8.23806922887578e-34
80.5	4.214120213401753e-32	5.137729630856676e-34	-4.0853982690898185e-32	-5.0434131371209815e-34
81.	2.595197015232278e-32	3.1448217831664122e-34	-2.516406612142786e-32	-3.087441052148262e-34
81.5	1.598062458654263e-32	1.9248494224833075e-34	-1.5498377021181965e-32	-1.8899404970598647e-34
82.	9.839604669234257e-33	1.1780770679720334e-34	-9.544454494779622e-33	-1.1568397849390556e-34
82.5	6.057905681531598e-33	7.209865238344025e-35	-5.877274547940602e-33	-7.080667891436888e-35
83.	3.72931257315161e-33	4.4122222041122917e-35	-3.6187726872502966e-33	-4.3336261948803103e-35
83.5	2.2956038255407305e-33	2.7000055910468113e-35	-2.2279608767872223e-33	-2.652193278303868e-35
84.	1.4129520318901494e-33	1.6521492503107716e-35	-1.3715612686404123e-33	-1.6230640917068277e-35
84.5	8.69602261810915e-34	1.0109076565701771e-35	-8.442765310049213e-34	-9.932148937083488e-36
85.	5.351519337939881e-34	6.185168677669507e-36	-5.196566888679187e-34	-6.077543844073965e-36
85.5	3.293041154608151e-34	3.784161995053855e-36	-3.198240122202944e-34	-3.718695056746256e-36
86.	2.0261950764057393e-34	2.315081331402461e-36	-1.9681979999721474e-34	-2.2752592134999163e-36
86.5	1.2466076896709848e-34	1.4162547995984517e-36	-1.2111281647105113e-34	-1.3920322672381603e-36
87.	7.669078779169201e-35	8.663540065039773e-37	-7.452044470277674e-35	-8.516204468931886e-37
87.5	4.717607928487796e-35	5.299421608673457e-37	-4.5848507147356155e-35	-5.209804928223545e-37
88.	2.901790992341148e-35	3.241461606108905e-37	-2.820588896362281e-35	-3.186953244532674e-37
88.5	1.7847460647630914e-35	1.9825897113367986e-37	-1.7350804341942154e-35	-1.9494361194391024e-37
89.	1.0976228410542731e-35	1.2125637978986508e-37	-1.0672472666894513e-35	-1.1923991192169534e-37
89.5	6.749888635352848e-36	7.415771757990557e-38	-6.56411969810059e-36	-7.293128025558588e-38
90.	4.150564933130762e-36	4.5351153539681274e-38	-4.036958750641685e-36	-4.460523256498661e-38
90.5	2.5520272617725994e-36	2.7733249857231167e-38	-2.4825550183241707e-36	-2.72795864406704e-38
91.	1.5690300125406952e-36	1.695875030831798e-38	-1.5265483622070268e-36	-1.6682839794920822e-38
91.5	9.645958388594899e-37	1.0369738194653092e-38	-9.386198347854326e-37	-1.0201936493412352e-38
92.	5.929636220375911e-37	6.340489796611971e-39	-5.770809188468473e-37	-6.238438586592719e-39
92.5	3.644849378289298e-37	3.876672350263916e-39	-3.547740751976122e-37	-3.814609214650304e-39
93.	2.2402697850378493e-37	2.3701555946467082e-39	-2.18089901051231e-37	-2.3324120145980584e-39
93.5	1.376862532680068e-37	1.449026358787842e-39	-1.3405656501262862e-37	-1.4260729940842968e-39
94.	8.461564864995188e-38	8.858446667931076e-40	-8.239669700458142e-38	-8.718860117320036e-40
94.5	5.199731934776505e-38	5.415279972653568e-40	-5.064085482292069e-38	-5.3303942189466e-40
95.	3.195079673525788e-38	3.3102934323495103e-40	-3.1121611962217797e-38	-3.258673180274547e-40
95.5	1.9631487447850557e-38	2.023459385423157e-40	-1.9124640709602602e-38	-1.992068788650768e-40
96.	1.2061346618918094e-38	1.236815997577528e-40	-1.1751544321557252e-38	-1.2177274351201207e-40
96.5	7.409855923275854e-39	7.559594103477613e-41	-7.220501510715573e-39	-7.443518450969525e-41
97.	4.551928106491168e-39	4.620349391813039e-41	-4.4361972361436447e-39	-4.54976586382475e-41
97.5	2.7961017871709973e-39	2.8238023084307197e-41	-2.7253713774142806e-39	-2.7808822834688255e-41
98.	1.717444831389053e-39	1.7257467335287394e-41	-1.674218690529776e-39	-1.699648506653562e-41
98.5	1.0548364476639563e-39	1.0546377180956808e-41	-1.0284202529331301e-39	-1.0387684635313916e-41
99.	6.478287953835058e-40	6.444855319211887e-42	-6.316860380607944e-40	-6.348362144558463e-42
99.5	3.978399827576797e-40	3.938282282111701e-42	-3.879756206008443e-40	-3.8796102323404604e-42
100.	2.443036366392327e-40	2.406492251788656e-42	-2.382856988093243e-40	-2.3709167063886563e-42
