0.01	5.216103274164989e-7
0.51	3.495142775200577e-8
1.01	8.410112926904301e-8
1.51	9.858395932926811e-8
2.01	1.17656542911182e-7
2.51	1.479055471778623e-7
4	1.153023694577815e-7
6	6.159277226268356e-9
9	1.0508994357236526e-9
12	2.5145439861042193e-10
15	4.236646624647888e-12
18	4.654975688511551e-13
